step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.017032531030000277,1.05,1.3829703111880556,0.04571595926282847,0.05738794939395567
1,0.009212962063128532,0.9675062818406464,1.2605047008604393,0.029110865979083394,0.048669322309538104
2,0.00898899749084153,0.9656109117761348,1.254594372257367,0.022995239264738107,0.03962067327285963
3,0.008721213662440129,0.9564953329413513,1.2388882790722535,-0.0030156981444119076,-0.002926064161434986
4,0.008717774837599978,0.9575601414936291,1.2399635719082094,-0.0009567635372258532,0.0008490668086354831
5,0.008709682688733414,0.9664919697232264,1.2356805986742376,-0.0004910784052881147,0.00101719661190705
6,0.008699040891154057,0.9894811082093705,1.2240060107958355,0.0006004779605791265,0.0017373293920168315
7,0.008698493945137786,0.9973512033726274,1.2192914927139555,0.00019876253554770222,0.00012894697789655454
8,0.008698038843198457,0.9948187250511907,1.2205186217839483,-9.495188921849942e-05,5.0471826301103345e-05
9,0.008698038843558,0.9948187250511907,1.2205186217839483,-9.495189319452791e-05,5.0471816507749716e-05
