step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.006602767081925247,0.9861309266669154,1.2420179132989102,0.0589271830415082,0.09953709748395542
1,0.005199685931009217,0.9738881105899841,1.216295658967512,-0.012652149866744329,-0.024972443895635042
2,0.0051728427559505465,0.9760225469779743,1.221471679672658,0.008663278496302728,0.012930024670388531
3,0.00516275020675369,0.9751295664827716,1.2197202626011536,0.000629188425493545,-0.0011863206268791088
4,0.0051620505774181685,0.9747259789263959,1.220486884880759,0.0017043008014097282,0.0012672411498894063
5,0.005161615792533439,0.9744558977041403,1.220489618441921,0.0013654334682235577,0.00059961422644481
6,0.005158899688383304,0.9714093375189412,1.2214860445058555,-0.0007370010979447622,-0.0027757040185436795
7,0.005157013159614377,0.9692808490072448,1.2226576502346358,-0.0013206354261171209,-0.0034330063777808593
8,0.005150728322355885,0.9613768120921407,1.2278331902589052,0.000705229796955325,0.0010032458708725315
9,0.005150480709659257,0.9607283810096336,1.2281647356250138,0.0003550811621186817,0.0007453432798482308
10,0.005150464792718927,0.9608189104344834,1.228064626174461,-6.305204721839322e-05,-0.00012270945982315647
11,0.005150464790417782,0.960818909568479,1.2280646315270314,-6.305238483535376e-05,-0.0001227101206127386
