step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.021507237873172453,0.9865230261666693,1.2778238750015247,0.13890664805482317,0.22038016403040772
1,0.018990773402215097,0.979900042874469,1.2628147690445415,0.10719203466903082,0.16969746638042776
2,0.017540088814835077,0.9574737381091414,1.212586647004118,-0.07075746849234588,-0.1584777144975175
3,0.016367391726383573,0.9661402364982887,1.2369780937716313,0.03072210584747983,0.03601047582891911
4,0.01626512756617491,0.9632314996878777,1.2326106136162578,0.013322704055107137,0.0039588237013593285
5,0.016250330179662244,0.9610313567171852,1.2320564720688836,0.007929154641128505,-0.005952748406780767
6,0.01622532665944794,0.9567380279861301,1.2329654774142669,0.0034204968259984947,-0.014003496490910303
7,0.016131894951994977,0.9390596245144441,1.2394606876684398,-0.0072058858584078764,-0.03193056536470298
8,0.01596408081635339,0.9045395787755937,1.255459735829683,-0.0196281037020746,-0.0502965504617699
9,0.015795027211343755,0.9026337511894599,1.267405688852577,0.016093831932667904,0.013241510682794853
10,0.015773769079689387,0.9,1.2655985759657828,0.005643346340619665,-0.004807137850981402
11,0.015770673617978043,0.9,1.2664762447483906,0.008439296697049079,8.526003375391132e-05
12,0.015770673453240174,0.9,1.266476241026619,0.008439258437736297,8.519635841534694e-05
