step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.01880302699845616,0.9855100900135293,1.230814360585112,0.025334276311646982,0.04078415342868127
1,0.017877390506213103,0.9705205738670519,1.2038112620973704,0.009725610141519328,0.014118040709882946
2,0.017778662428926534,0.9611449385652375,1.1895357703356364,-0.0029535097698678726,-0.010557544613870111
3,0.017769178863797985,0.9634646498147438,1.1955738550487216,0.0019337151766969738,-0.0008773088812024207
4,0.017654420464785454,0.9,1.2321195602103228,0.002976813095385513,0.0011534801631905502
5,0.01765212033659593,0.9,1.2314742436766932,0.002738988584435697,0.00064666402650071
6,0.017641471324585392,0.9,1.2287587344131472,0.0025459930586021386,0.0004526189023100133
7,0.017640280019885837,0.9,1.2284231086928643,0.002414430819640354,0.00040261110225785386
8,0.017639534925548518,0.9,1.2281873368639782,0.0023763661077826153,0.00020853570687607952
9,0.017638782937407727,0.9,1.227933997975236,0.002329108876561098,0.0001384755783571381
10,0.01763865573862177,0.9,1.227890494446119,0.0022824532803940377,6.28620315554179e-05
11,0.017638550902577776,0.9,1.2278543273790288,0.0022321732798493655,-1.3274810605934124e-05
12,0.017638550901250834,0.9,1.2278543273830815,0.002232173290040632,-1.3274783362070275e-05
