step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.012133432297838488,0.9857218902811257,1.2750193965595424,0.14079560789542733,0.25282572571957623
1,0.008933718142610134,0.9792369225440122,1.2575776987792195,0.10465825281896052,0.19608777189141444
2,0.0058889241308110124,0.9712819474812144,1.2299270075841133,0.028968644754180074,0.06433631727084398
3,0.005691892706637079,0.9686771867622226,1.2161720537932421,-0.020194169771606103,-0.028454270561217097
4,0.005634683733626363,0.9700334031669757,1.2202383362702471,-0.0034142149097119044,0.0036955617284104587
5,0.0056323030572380086,0.9704656568444125,1.2196893448893187,-0.004477516705206253,0.0016121474833431428
6,0.005615999701043136,0.9747910147228476,1.2161280565134647,-0.0086623473361163,-0.006964682862216859
7,0.005587495613391378,0.9839832851797218,1.2101663432589524,-0.01225404921592768,-0.015175901044385893
8,0.005529105536963349,1.0056489193467208,1.1979897500999483,-0.014918542227502097,-0.023586478634422717
9,0.005461520020294171,1.0313496196379466,1.1855653881556032,-0.012176701261471651,-0.021820630339546395
10,0.0054144590140930236,1.05,1.1779988776496044,-0.006015898541905755,-0.0116655701264183
11,0.005402990265873307,1.05,1.1794684044623898,-0.001093519891553875,-0.0013753146215592883
12,0.005402423839336697,1.05,1.179664809858878,-0.00044466388727109805,-2.322145899521632e-05
13,0.005402416072266165,1.05,1.1796681830139144,-0.0004335385060530439,-4.716403309568129e-08
