step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.007356762492010607,0.9869629778908248,1.2424970958771369,0.045225590187305015,0.07607291623830595
1,0.0064956904013476315,0.9764376902727625,1.2210438475554808,-0.0032001209830660273,-0.005712181787974323
2,0.006490163264443318,0.9771294621872659,1.222544457130446,-0.0009455471299050096,-0.0024039099463670347
3,0.006489879641564734,0.977225732913539,1.2229697273517321,0.0009009665322105844,0.001064816614654102
4,0.006489836974482229,0.9771621171820717,1.2228480388372178,9.854246358268382e-05,-0.00023327907865068696
5,0.006489825898181234,0.9771486161732249,1.2228734237670549,0.0001388416723551206,-0.0001165568565050061
6,0.006489798466504715,0.9770845617597391,1.2229369475101497,0.0002596219278918081,0.00011218450937406678
7,0.006489726679094651,0.976869357891227,1.2230921268257116,0.0006771595034912366,0.000810196427158621
8,0.0064887577832448765,0.9739975681389145,1.2248874154180094,0.0004050100886414372,0.0005220264543191965
9,0.006488642887393697,0.9733087155963848,1.2253157885415322,0.000673520307319582,0.001115725670902549
10,0.00648862996611997,0.9732871905662396,1.225301958265669,0.000450732614163218,0.0006774033487447089
11,0.0064885073812934475,0.9722796306413156,1.2257705660292169,0.00027898684568096726,0.0005075698843527393
12,0.006488454894738306,0.9718680027097824,1.225932198358805,0.00022347702042410894,0.00048438316637279153
13,0.006488350889102473,0.9712915964026702,1.2260069584703577,-0.00021764693613153638,-0.00038270106993734676
14,0.0064883496596091095,0.9713212943666985,1.2259997008262373,9.469664189072982e-05,0.00016733017710536622
