step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.01725820849248741,0.9845304824062533,1.270858944308287,0.16696945411922665,0.30028782106519425
1,0.012662295440350784,0.9767792068033246,1.2496774128355683,0.12132880350247216,0.2289351746182406
2,0.008646401080940768,0.9671435794444608,1.2149211545402914,0.011950744031120395,0.033672164487909335
3,0.008619476461667904,0.9664269618021302,1.2087392918590742,-0.01308212334928599,-0.014674602298503016
4,0.008598424860558455,0.9671479613839079,1.210436252695205,-0.004851786373444448,0.0012787717715270243
5,0.008584211339197609,0.9698973863143617,1.2094340733480813,-0.0030780761293239993,0.00434870360619611
6,0.008457686010874666,1.0041414912405404,1.1938252578758726,0.005314892461861086,0.016399993294222332
7,0.008388474356467024,1.0376589117403232,1.1766212963962508,0.003921398360232505,0.009116246158612194
8,0.008382492374292496,1.046676733313432,1.1714087772863422,0.0009788199850104288,0.0016833317032431787
9,0.008382492267173114,1.0466766032416048,1.1714088293139506,0.0009787722928879183,0.0016832521887972926
