step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.012006473780495065,0.9826132952553315,1.2177324307738913,0.024535720221228893,0.05251312389291907
1,0.011566468175419389,0.9759104904437523,1.2034774814416556,0.009106407735394227,0.026406826465259162
2,0.011557640538388186,0.9722583444299315,1.1888788450077705,-0.013153069752641949,-0.01571100399247144
3,0.011492678063250801,0.9749352782885919,1.1940502656444247,-0.002974817446362255,0.0038642076051077032
4,0.011483653303851198,0.9795173228889922,1.1885975801125832,-0.00738027400224613,-0.004841710063580206
5,0.011365783323130242,1.0203414781238809,1.163679913564893,-0.01452522762232249,-0.019990387937265333
6,0.01121199739197881,1.05,1.1506922565508593,-0.011108492311312303,-0.013917040587483012
7,0.011174771066449846,1.05,1.1548770252179164,-0.0051540873400679615,-0.0014325633593617083
8,0.011172844536732215,1.05,1.1553572172315898,-0.004379121577800134,0.0002874465670645323
9,0.011172844537594524,1.05,1.1553572172315898,-0.0043791215865313085,0.00028744655038020735
