step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.011007574988001876,0.9849948001185782,1.2724866148177356,0.1675009927395286,0.27604596104035634
1,0.00701784468432372,0.9771091515560365,1.253460536034331,0.12626661182617033,0.21075417134478908
2,0.0036051097363018116,0.967106308228972,1.2275920173773305,0.04883807515270915,0.07513681764399885
3,0.003313416067318696,0.9606049626495674,1.2133695889347795,-0.01301108944334412,-0.04173220805427547
4,0.0032258117059188766,0.9618647579719822,1.2185053008122235,0.009220670767423719,0.0010828276276510793
5,0.0032200962412358937,0.9609891374225241,1.2185587712214812,0.007702869413192032,-0.0017209814638704576
6,0.0031708801486815233,0.9510329602338542,1.221510001714946,-0.0013054263334520227,-0.01767911454373424
7,0.0030987058314999173,0.9333780381236975,1.229021072909557,-0.009634122764256535,-0.03091413591613638
8,0.0029367338741327262,0.9,1.247512048117151,-0.010873666642507317,-0.028058424924278635
9,0.0029124451197897337,0.9,1.2544989330765177,0.015603663393734741,0.019420271139058438
10,0.002893711731346695,0.9,1.251641078679099,0.005102307079367471,0.0007317706982789699
11,0.0028937117334515094,0.9,1.251641078679099,0.005102308400756802,0.0007317729108671529
