step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.026236789382770388,0.9842308323249457,1.2698064296793605,0.17117755162910328,0.311659552936125
1,0.021268195107933305,0.9762331824906664,1.2475032692623182,0.12317016718159607,0.23670759692276505
2,0.01711512792621954,0.9670508681895115,1.2124864735875616,0.012009735233061446,0.03762884589749141
3,0.017089700367852154,0.966517747617574,1.2056115215811467,-0.01606227774887828,-0.01691371447609414
4,0.01705956352633452,0.9673429322435299,1.2074757448912494,-0.006665638115942583,0.0014098856668135007
5,0.017032738950073137,0.9711726467047802,1.2062955049456754,-0.00332671389752047,0.007394748226275505
6,0.016886532582595485,0.9989062536947246,1.1944101074498588,0.0063231614419902715,0.0227676626894214
7,0.016725132881558778,1.0437442717590977,1.1724596413328077,0.007949757399891195,0.02019906624302504
8,0.016711078247992832,1.0449337766416231,1.1694052375138024,-0.0015090377081572305,0.0001329625514848061
9,0.016711078233225783,1.0449337823521228,1.1694052245014788,-0.001509078510172598,0.0001328757791948451
