step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.014110258852376089,0.9783629417749072,1.209263533160129,0.0199751905968856,0.04414761357342161
1,0.013863176249819064,0.972837360465413,1.197191115620509,-0.0011131284512176883,0.0050253983724784825
2,0.013857482484861136,0.9732124498808281,1.1955953974170903,-0.0031145480652019497,0.001262398646146487
3,0.013841303339240664,0.9815301982328317,1.1869425566976317,-0.009549133724375602,-0.0116982455178009
4,0.013824108125294643,0.9831543057140375,1.1878179225369083,-0.006840472638687993,-0.006099881340230057
5,0.013759290640120029,1.0018872054590444,1.1816926000431665,-0.0016369175565569159,0.0039242791803294355
6,0.013607916204904901,1.05,1.1561932465689728,-0.004349068249734651,-0.0031477439228215975
7,0.013606189157444656,1.05,1.157094800266319,-0.0033417345826175543,-0.0010410912711930121
8,0.0136060340503478,1.05,1.157320860550719,-0.002956259738756188,-0.00014292994551934693
9,0.013606032078578132,1.05,1.1573396015054287,-0.002840299535083993,0.0001271411146959629
