step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.005984088604272798,0.9845590580316805,1.232483726512129,0.06029874950664689,0.10859681274729446
1,0.00425620009868047,0.9723617251294093,1.2067516541416319,-0.02171972833920309,-0.032337716561746575
2,0.004228995840429369,0.9734045763292843,1.2086240151126801,-0.004859686146574439,-0.0016014708566646804
3,0.0042285063441465445,0.9737094320046328,1.208719231084608,-0.004331980500316179,-0.0007489141173424915
4,0.004228059972042574,0.9743041441761302,1.2087369506200405,-0.0018228060080281619,0.0034069294929549875
5,0.004226167101663812,0.9753212818643499,1.2083691552036653,0.0003030124316669479,0.006916232014486009
6,0.0042138199336762975,0.9807661167202438,1.2057078921147222,0.0020443632863481934,0.0076504189976960135
7,0.004201824939735176,0.9876613979044826,1.2019233704150944,0.002165028433371333,0.007039244827861077
8,0.0041940133602399055,1.0126218116098127,1.1876887325328966,0.0007512728199356542,-0.0014793291462894425
9,0.004185017965543903,1.0006906080111864,1.1943421467465622,0.001068267136491358,0.001609879425153536
10,0.004184648313741285,0.9989655252650098,1.1951777521840143,0.0009563497083035356,0.0021206877926464255
11,0.004184212862571528,0.9990371325582477,1.194954064059972,-0.0009331645003340678,-0.0017105665267518645
12,0.004184212862022642,0.9990371340704285,1.1949540636076557,-0.0009331646590647032,-0.0017105667994256517
