step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.025876626063689078,0.9859636953994851,1.2758731276650188,0.13782635941885424,0.22210529784670763
1,0.023205035625688673,0.9789251415512914,1.2593831966341398,0.10664285116654555,0.17317554908158841
2,0.0206574833525704,0.9680007540361407,1.2326274057474438,0.03748476153100931,0.05383318742866325
3,0.020619559667211296,0.9618630746991639,1.2206838060984952,-0.007197834412428364,-0.028931099741470952
4,0.020521207644522768,0.9627750060702472,1.2249002625341128,0.007722519521897806,-0.0008084496088954715
5,0.02045685972704956,0.9425273655133017,1.2329292371126197,-0.001665238909316988,-0.01628502339026776
6,0.02022992256017601,0.9,1.2630193925145654,0.017108281890834433,0.02077146263728063
7,0.02022759993008987,0.9,1.262102753692573,0.01436769965263996,0.016045028339495265
8,0.02022754342890341,0.9,1.2617143832378173,0.013196030814308674,0.014019616145999267
9,0.02022754334435342,0.9,1.2617142235379437,0.013195542041225947,0.01401877132573901
