step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.016411936000288115,0.9754945733137306,1.2031318025127677,0.0074230208838706084,0.016361123853316055
1,0.01633825285973984,0.9729780378829301,1.1976174255934102,0.0005024180035639448,0.003985450320822286
2,0.01633011061041413,0.9728592967709002,1.1958058176975945,-0.0014328764655484921,0.0004960529657435041
3,0.016328586728675737,0.9734716127089582,1.1952574353902454,-0.0018639867300536707,-0.0002953442493349532
4,0.016309537604756633,0.9851077402848877,1.1876811625084813,-0.0025688731284721437,-0.0018913563226029889
5,0.016271080160867712,1.0393466300458936,1.1539755531390676,-0.005542083612958453,-0.00963580615283696
6,0.016264704450166693,1.0319129644228329,1.1599522344528692,-0.004446924472271891,-0.007061612548677128
7,0.016253763734330205,1.037828803974099,1.1609891698346493,-0.00048438248133297077,0.0008421302489028126
8,0.016248919539712414,1.0444223706511009,1.155044802777953,-0.003291502547095535,-0.004860327835943599
9,0.016242513137917063,1.05,1.1543376404257468,-0.0010705695605670957,-0.00031073026722212155
10,0.016242513166815683,1.05,1.1543376404257468,-0.0010705699103242057,-0.0003107309229127284
