step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.011306170519400393,0.9859813347352739,1.2249517542468589,0.014187300475703747,0.03633868191024692
1,0.010998117579699077,0.9813459025587694,1.2134585519197567,0.007135004761346462,0.02475655542227432
2,0.01083203702081545,0.9797993345943432,1.2023556749335476,-0.001140701706307561,0.01023563054017603
3,0.010792694800477315,0.9824243130483976,1.1931548611904574,-0.009983153116479853,-0.006394387799384162
4,0.010773339134380914,0.9850168657154237,1.1937383535308936,-0.0072365001988169975,-0.0011440884267715791
5,0.010687985680509928,1.0016974735822435,1.188712494304798,-0.002881800047867849,0.006227514841348879
6,0.01043106586421806,1.05,1.1646857195281786,-0.001074980562698025,0.008035071188388851
7,0.0104147807966356,1.05,1.1619183267479383,-0.0036001855423036236,0.00329595588638309
8,0.01041277262934196,1.05,1.161013574334814,-0.005372871183550017,-0.00012198416268560837
9,0.010412772625025985,1.05,1.1610135763153044,-0.005372871404378494,-0.00012198457369744665
