step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.010567356636320894,0.9817879186162909,1.2157513741762331,0.026238029491868733,0.052054802042871856
1,0.010156380298342826,0.9743364401679933,1.2008279871767555,-0.001726250217362165,-0.0007340224239389792
2,0.010154846127926371,0.9748063154414663,1.2010302552424261,-0.0016580198077053004,-0.0003902398886831873
3,0.010152628048327908,0.9758944885113005,1.2012079208857616,-0.0003455059389883289,0.002080795334888673
4,0.010130812900633071,0.9922445038996183,1.1925768625333952,-0.0006191372876562151,0.0009351070595967634
5,0.010115792680509838,1.05,1.1628457645505816,-0.00260219166487968,-0.006849187709534911
6,0.010111066435615084,1.05,1.1645443164687348,0.002266990055131815,0.0033346990806793733
7,0.01010907188148151,1.0418770244130815,1.168222969649082,0.0007498832784876482,0.0011467590816246563
8,0.010108757520345305,1.0384652420524105,1.1697327384360474,0.0010839573159274404,0.002032472805999301
9,0.010108757520430335,1.0384652420524105,1.1697327384360474,0.001083957309229736,0.0020324727946695884
