step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.04153998979318231,0.9844247508559375,1.2704883002281084,0.15524078719734366,0.29545409629637787
1,0.0371204982823865,0.9773012436992355,1.2493976225002312,0.11253781381327156,0.22989074145256314
2,0.032981221518189226,0.9695201335471682,1.2127718072511844,0.0038655850210120093,0.03749805162154854
3,0.0329264933810098,0.9703879864142185,1.204986756995988,-0.02400126046926816,-0.016510413337436514
4,0.032888546359308796,0.9718014700322498,1.2062516606609985,-0.01597241156814683,-0.0009700843335602345
5,0.032836571983794055,0.9758983652523266,1.2056667600863364,-0.009851776013012934,0.010510050360741707
6,0.032640587762861516,0.9961500898988279,1.1989208115906371,0.004268611824826075,0.03630656280597347
7,0.032240053535591257,1.0449690671436598,1.178341772380397,0.017794846628360964,0.0603027086716891
8,0.03204359544426225,1.045575559242622,1.170073425055213,-0.010371619522060636,0.0018588418815760378
9,0.032001666729882416,1.05,1.1676847094836378,-0.011235061261334776,-0.00047019593407748167
10,0.03200146622398443,1.05,1.1677412382418861,-0.011019372537196655,-1.2929152579908842e-05
11,0.03200146076394077,1.05,1.1677428365844076,-0.011013269708925216,7.58063307612633e-09
