step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.021344362105777767,1.0119778578980907,1.2715833480404648,0.02079107540189113,0.048049545695026945
1,0.020189607595076983,0.9963680011232561,1.2371641324539968,0.016009477087016333,0.04227689247915411
2,0.019957817376017893,0.9944033553515311,1.2290954083162933,0.012447018820181847,0.03676296905266965
3,0.019293156990085,0.9930509096263515,1.171737664519675,-0.0156510368658955,-0.015590646204683657
4,0.019177742859127444,0.9992741853478654,1.1858828103156753,-0.0030133354961814542,0.009246130952598639
5,0.01912954183734892,1.003234657677908,1.1793567494542794,-0.005532068639023671,0.00403274681670149
6,0.019006502944572536,1.0248115285617905,1.1596816338139555,-0.013149788305149686,-0.011418645484167534
7,0.018992300906283656,1.0349721940066374,1.1507171080226273,-0.015119711260924833,-0.015985820631397724
8,0.018836205345112086,1.05,1.146492801555241,-0.013336300175574268,-0.012649556137181623
9,0.01877832284028708,1.05,1.155425576127278,-0.0064270467473939025,0.002211185162839604
10,0.018778272651773713,1.05,1.1549559961209057,-0.006824790806203775,0.0013683656053851225
11,0.018778272651703024,1.05,1.1549559959961486,-0.006824790783755711,0.00136836564636675
