step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.024686924594166517,0.9595245487397279,1.1833350101052797,0.045359135517278326,0.1143514828300466
1,0.024351077245797294,0.9584898222536473,1.178941782096792,0.014402968812140203,0.05229211498945022
2,0.02427591486223387,0.9582751702374118,1.1751069136122154,-0.013354669445905526,-0.004646248678247951
3,0.024269233244277353,0.958833390697096,1.1751980556371702,-0.0106546225363866,0.0008778086406726095
4,0.024238431444135698,0.9626514664726533,1.1743940522735734,-0.002875912061337927,0.016539719788197307
5,0.02417121849043779,0.9731004239236595,1.1707545874774905,0.007406349293106984,0.03685528127172038
6,0.024002037347592473,1.0026741505386207,1.1585796881337858,0.020719831656327924,0.0626806481571126
7,0.02375964133310755,1.0199946250997447,1.145529242438321,-0.014420162397894815,-0.015089667836011938
8,0.023562200508246024,1.05,1.1327613001445944,-0.007870997550446405,-0.0043680450564262795
9,0.02356186450116467,1.05,1.1330969244592186,-0.005371321824029961,0.001305866491428706
10,0.02356177276406098,1.05,1.1330196795916383,-0.005944360839361232,6.148450463877228e-06
