step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.02304364355111041,0.9836746967112091,1.2678617305250766,0.1777814144173699,0.34370369949595075
1,0.017176866644478497,0.9757656200215078,1.2438441201570567,0.12415059607126144,0.2601050917050002
2,0.012356835876780931,0.9683862863217814,1.207304403394706,0.00241805731311012,0.03999545822413396
3,0.012270970486035466,0.9694245455065064,1.2000096009448447,-0.02653315481536598,-0.01727326210378258
4,0.012235825703852302,0.9708855564937252,1.200990218351527,-0.01866601920083356,-0.0018556716517931
5,0.012163505687128732,0.976204017163876,1.200163235151432,-0.01008117401041298,0.014309934210135268
6,0.011934976493292924,0.9972610615810323,1.1930295053794402,0.005653371577071719,0.04268005335145542
7,0.011459508786323864,1.0474934513562626,1.171705690945853,0.02025313040621372,0.06692494215405315
8,0.011224987837412227,1.0478117459399723,1.1643747192809495,-0.008219835192823936,0.006863094664990573
9,0.011200379375907942,1.05,1.1625160351012136,-0.011623785606026135,-0.0007907690410466186
10,0.011200276376733568,1.05,1.1626024181843457,-0.011251352670274694,1.0492237886508202e-05
11,0.011200276376969413,1.05,1.1626024181843457,-0.011251352641646,1.049228235466479e-05
