step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.011988856814016563,0.9855918625384912,1.224944681028767,0.011901142890007401,0.03170726753527718
1,0.01182977531207276,0.9813938220029966,1.2141445225946097,-0.0018480968358863784,0.007543480235564724
2,0.011814616198336384,0.9823786786435577,1.2105336057617913,-0.005753003767689496,0.00045991966497110643
3,0.011742337398150724,0.998327856842731,1.1965698464857024,-0.010959815379820086,-0.010686297572455532
4,0.011534723033071268,1.05,1.1665822846259157,-0.014065934070732538,-0.01973917679384809
5,0.011482726455157853,1.05,1.1719623135527302,-0.0065797513650782125,-0.003975487947015596
6,0.011478041395645162,1.05,1.1733191178109825,-0.006470427923872138,-0.003202295841004959
7,0.011471200436114094,1.05,1.1761734955783179,-0.004611438366792622,0.00020757419242990217
8,0.011471192861882496,1.05,1.1760397903198916,-0.004769726967745661,-6.648655419286189e-05
9,0.011471192098235408,1.05,1.1760420242453618,-0.00446051907147867,0.0005154746868744659
