step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.01776989331481643,1.0402715596283079,1.3366411094346824,0.023597123787560015,0.0419969255689907
1,0.013603682419922793,0.9707688919345278,1.20953728972229,0.003318005373984054,0.01674554001465035
2,0.013548385669219199,0.9702230202327827,1.2032134387241198,0.0015138904913409366,0.013949071454352344
3,0.013529322628816199,0.9722076898183597,1.19591291521744,-0.0063774234647219034,-0.0016119783477224576
4,0.01314484933392001,1.05,1.1557811230627073,-0.008526600554552491,-0.007114072132731273
5,0.013130124708167485,1.05,1.1581137905795174,-0.006203860651052552,-0.0019096201032383388
6,0.01312635598866708,1.05,1.1589696940942444,-0.005673704117657361,-0.0008432323129094988
7,0.01312592261758012,1.05,1.159131250382586,-0.005475070964104198,-0.0003168859918737032
8,0.013125684732788738,1.05,1.1592285150971444,-0.0054026575568665025,-0.00013900934746228794
9,0.013125365179854572,1.05,1.1593459069982708,-0.005338698588535075,-7.0316551634763e-05
10,0.013125087947696729,1.05,1.1594660738014646,-0.005215852126070283,0.00017117650650976153
11,0.013125087947700578,1.05,1.1594660738014646,-0.00521585212612009,0.00017117650639047848
