step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.01926108094522089,0.9853671579402855,1.2737846252013512,0.1458436109502122,0.26365147903242253
1,0.01569915398718907,0.9781503429229247,1.2538283476238632,0.107294064274346,0.20458680520104577
2,0.012467398037219673,0.9692345954264643,1.2195111322713892,0.013583804401587466,0.04092416777619703
3,0.012428628893396387,0.9689841921739659,1.2162703116573603,0.0027908854755123997,0.02064493526872351
4,0.012425548092606492,0.9691584294678077,1.2152881209073518,-0.00014932457585392807,0.015055505619468532
5,0.01242410518629844,0.9695211936656019,1.2144431779511595,-0.002329483513498323,0.01087596136937729
6,0.012422752095981223,0.9701248003916937,1.2135298350623196,-0.00432848984392613,0.007005824028653468
7,0.012420797942514947,0.971107357139371,1.212397717095546,-0.006404797189033285,0.0029359384920114003
8,0.012420221225929172,0.9764732714743345,1.2072972805914362,-0.014262024157579075,-0.012821718736969889
9,0.0124106261595278,0.9802212404740824,1.2047219560940396,-0.01638378128458245,-0.017412299920813022
10,0.012332849429537985,1.0066201816122209,1.1889122534856198,-0.02396104768692968,-0.03603510643340309
11,0.012220070900860183,1.0373676309851807,1.1730272371100188,-0.0252927066166104,-0.04330624716806874
12,0.012063737896076693,1.05,1.1696962333588128,-0.014639980824749358,-0.022689317434276227
13,0.012002632743975039,1.05,1.172651584986246,-0.004380470584438693,-0.001246483475938324
14,0.01200073423145382,1.05,1.1728233811665616,-0.003800725304207804,-4.2399283866533834e-05
15,0.012000670309986212,1.05,1.172829430606513,-0.0037803540393305714,-1.0475591833650905e-07
