step,loss,param_0,param_1,grad_param_0,grad_param_1
0,0.006502879818101747,0.9849199773526529,1.2425319428106205,0.0845037454573623,0.14031829179083471
1,0.003598437591823744,0.9703016409402891,1.2107045303307873,-0.05285485623677629,-0.08961494447316555
2,0.0034370653931017703,0.9723971524625589,1.215336467032027,0.006978692027678184,0.019742760469175495
3,0.0034303935376062073,0.9721700632283531,1.2144907690380091,-0.000989433755968079,0.006515749433303718
4,0.0034301880433059676,0.9722054485907752,1.2143513905039165,-0.004393243195617045,0.0005492572005676268
5,0.0034271804275741594,0.9730496823991271,1.2136753371916014,-0.005089879293676856,-0.001045061205603037
6,0.0034191982659485384,0.9766484762480736,1.2109552124097538,-0.007925862354204288,-0.007300456303897959
7,0.003417743230769326,0.9788991420106913,1.209384710637817,-0.012727801221722014,-0.018063273500353767
8,0.0034121355600900244,0.9803648637898994,1.2087049694835394,-0.010802648857550239,-0.015386260519874916
9,0.0033873461075138124,0.9880435007329048,1.205190775523633,-0.005169178761654588,-0.005862329253621089
10,0.0033744517451455396,0.99585755886458,1.2013709240383408,0.002139419400753823,0.004774595605427613
11,0.0033735874943290425,0.9975669224771144,1.2003393897036236,0.0009496049254756338,0.001880808614767881
12,0.003373587997103801,0.9975669224771144,1.2003393897036236,0.0009495938244888924,0.0018807880802585311
